longitude,latitude,total_rooms,house_value
-122.02,37.54,1240,210300
-122.03,37.54,4458,208000
-122.03,37.53,1746,183300
-122.01,37.53,4572,245700
-122.02,37.53,4280,242200
-122.0,37.51,6352,181700
-121.92,37.72,7477,299400
-121.92,37.72,4638,219500
-121.91,37.71,4377,231800
-121.93,37.72,3816,221300
-121.93,37.72,2806,213800
-121.93,37.71,4822,206000
-121.94,37.71,6473,271100
-121.96,37.71,8072,336500
-121.92,37.64,1280,315600
-121.93,37.66,3166,500001
-121.92,37.69,3742,285400
-121.9,37.66,7397,323000
-121.92,37.68,1655,291900
-121.93,37.7,2456,225600
-121.91,37.69,2179,259600
-121.91,37.68,1804,262900
-121.91,37.68,3631,257300
-121.91,37.69,2876,259200
-121.89,37.68,7490,339700
-121.88,37.68,2234,337200
-121.89,37.68,1898,334100
-121.88,37.67,4070,311500
-121.88,37.67,2244,296900
-121.89,37.67,2948,247900
-121.89,37.67,2034,300400
-121.9,37.67,2130,332400
-121.9,37.67,9540,389800
-121.88,37.66,2702,233000
-121.87,37.66,522,238500
-121.87,37.66,775,233300
-121.89,37.66,1565,231300
-121.88,37.64,1309,475800
-121.87,37.57,5519,393200
-121.87,37.67,4337,247200
-121.87,37.67,1812,229400
-121.85,37.68,4719,282500
-121.85,37.66,4236,300600
-121.86,37.66,3634,293200
-121.87,37.66,1569,278500
-121.84,37.66,13182,352900
-121.85,37.72,228,400000
-121.82,37.73,127,375000
-121.86,37.7,9621,313700
-121.89,37.69,6159,139300
-121.77,37.65,4290,327500
-121.62,37.61,1786,430600
-121.61,37.77,404,125000
-121.72,37.7,1671,450000
-121.73,37.71,5608,200200
-121.75,37.71,12070,192400
-121.77,37.74,494,418800
-121.8,37.7,5533,216800
-121.8,37.69,3956,215500
-121.82,37.69,1906,227700
-121.76,37.69,3433,184400
-121.77,37.68,1687,158400
-121.78,37.69,2358,174600
-121.78,37.69,2853,168400
-121.79,37.69,6296,188400
-121.76,37.7,3980,256700
-121.75,37.69,2647,183800
-121.75,37.68,1755,183400
-121.76,37.68,1864,177500
-121.76,37.68,1078,186900
-121.73,37.68,20354,238900
-121.78,37.68,3112,172500
-121.77,37.68,495,179200
-121.76,37.68,2157,204400
-121.77,37.68,1501,209400
-121.77,37.67,8068,264200
-121.76,37.67,3023,350000
-121.78,37.67,2211,199800
-121.79,37.67,2163,211000
-121.78,37.67,1773,201100
-121.78,37.66,1947,193000
-121.79,37.66,14701,245000
-119.78,38.69,1364,117600
-119.93,38.72,2061,97900
-120.0,38.52,3045,140600
-120.56,38.48,3545,120900
-120.59,38.45,2944,119000
-120.55,38.46,1443,129200
-120.55,38.45,2277,99100
-120.55,38.43,1564,108900
-120.25,38.55,4403,111700
-120.79,38.54,1133,68900
-120.8,38.51,1001,96400
-120.65,38.5,1783,116700
-120.76,38.47,1521,123800
-120.88,38.45,1374,97900
-120.79,38.43,1391,129800
-120.69,38.44,1473,121300
-120.93,38.5,1248,107200
-120.97,38.42,1748,121900
-120.87,38.37,3998,113400
-120.98,38.34,3471,99100
-120.88,38.32,2791,103000
-120.93,38.26,2084,114200
-120.72,38.42,5654,144100
-120.77,38.38,4221,128600
-120.72,38.38,1787,157200
-120.66,38.4,2144,118500
-120.65,38.42,1538,116700
-120.62,38.39,3750,134800
-120.69,38.36,3267,109900
-120.71,38.34,1257,144300
-120.8,38.31,1341,123600
-121.83,39.76,9831,112600
-121.82,39.76,6010,107300
-121.86,39.78,7653,117800
-121.85,39.77,5273,89900
-121.84,39.76,2351,102300
-121.86,39.76,7254,87300
-121.89,39.76,10265,142600
-121.88,39.74,14631,153100
-121.87,39.75,1707,126600
-121.86,39.75,1651,118300
-121.87,39.74,1737,147000
-121.85,39.75,568,78100
-121.85,39.74,1139,85800
-121.85,39.74,2901,84500
-121.85,39.73,444,137500
-121.85,39.73,3425,88900
-121.86,39.74,3494,120200
-121.84,39.75,4362,74500
-121.84,39.74,2976,85100
-121.83,39.74,3263,130300
-121.8,39.75,2551,125200
-121.82,39.75,7744,111400
-121.82,39.75,2236,97000
-121.8,39.75,7212,122600
-121.79,39.73,5690,116300
-121.78,39.71,140,179200
-121.82,39.73,2923,85800
-121.84,39.73,677,94800
-121.84,39.73,502,200000
-121.84,39.73,857,112500
-121.84,39.72,1457,69000
-121.84,39.73,957,55000
-121.83,39.73,1741,77900
-121.85,39.72,7272,98800
-121.83,39.72,1890,78700
-121.81,39.7,5051,81300
-121.82,39.73,2242,60300
-121.82,39.72,2978,66300
-121.81,39.71,1222,116700
-121.87,39.82,5103,159700
-121.89,39.71,2741,139200
-121.97,39.79,1453,89600
-121.84,39.68,549,153100
-121.8,39.64,2202,87500
-121.77,39.66,3759,158600
-121.74,39.59,1535,95100
-121.9,39.59,1465,93800
-121.75,39.88,2867,95300
-121.68,39.82,3996,141300
-121.54,40.06,858,67500
-121.51,39.97,1468,73000
-121.59,39.86,1527,119600
-121.58,39.83,4591,93200
-121.6,39.8,1742,117900
-121.62,39.79,3835,97200
-121.59,39.82,1958,97600
-121.6,39.83,3744,95300
-121.63,39.82,3974,107700
-121.6,39.79,2672,102900
-121.59,39.79,743,88300
-121.59,39.78,2754,86500
-121.59,39.78,945,58000
-121.6,39.77,1503,84000
-121.61,39.77,1612,89500
-121.63,39.78,1677,93400
-121.57,39.8,790,115200
-121.57,39.78,2221,105700
-121.59,39.77,1535,97300
-121.58,39.79,2636,108600
-121.57,39.76,1384,104900
-121.58,39.76,2487,110200
-121.58,39.76,1676,103800
-121.59,39.75,908,80800
-121.6,39.77,2263,87300
-121.6,39.76,2447,85500
-121.61,39.76,2431,85000
-121.62,39.77,1759,93500
-121.65,39.76,1599,96700
-121.63,39.76,2598,109700
-121.62,39.76,2063,85800
-121.62,39.75,1173,92800
-121.63,39.75,1296,70500
-121.64,39.74,1808,121800
-121.71,39.71,2748,102600
-121.66,39.66,3502,101200
-121.56,39.69,2836,168300
-121.57,39.74,1619,126100
-121.59,39.74,1646,83800
-121.6,39.75,2888,92600
-121.6,39.68,1677,111200
-121.5,39.83,1896,87500
-121.41,39.72,1583,87500
-121.39,39.61,2828,94700
-121.24,39.65,632,62500
-121.19,39.55,1483,83300
-121.36,39.52,2490,85700
-121.56,39.52,818,79500
-121.56,39.52,1957,53600
-121.56,39.53,1733,65200
-121.54,39.6,886,84100
-121.46,39.54,5549,142300
-121.49,39.52,848,93800
-121.44,39.5,1652,90800
-121.47,39.49,1554,91800
-121.47,39.51,3720,97500
-121.53,39.53,1806,91200
-121.53,39.52,1030,73800
-121.53,39.52,1028,86400
-121.54,39.51,3585,62100
-121.52,39.51,3085,72200
-121.55,39.51,1551,57600
-121.55,39.51,827,58300
-121.55,39.51,1050,51700
-121.56,39.51,1064,57900
-121.56,39.51,1885,53100
-121.57,39.5,2023,56100
-121.58,39.52,2409,58000
-121.58,39.51,1865,56700
-121.58,39.5,1947,57600
-121.62,39.5,2105,63300
-121.61,39.52,1610,59800
-121.65,39.53,1387,65200
-121.57,39.48,202,42500
-121.55,39.5,3215,45100
-121.54,39.5,1438,39400
-121.53,39.49,1537,50300
-121.54,39.48,2896,53800
-121.54,39.47,1724,53900
-121.55,39.48,461,41800
-121.49,39.49,2505,88900
-121.52,39.5,1462,82600
-121.52,39.49,1217,63600
-121.52,39.48,2628,59400
-121.55,39.45,2278,60600
-121.53,39.44,1340,57100
-121.55,39.44,1434,49000
-121.52,39.43,2119,80400
-121.46,39.4,3659,96200
-121.39,39.39,189,60000
-121.54,39.33,720,61300
-121.59,39.39,2515,73800
-121.67,39.37,2599,86300
-121.65,39.35,1003,86400
-121.67,39.34,1217,84600
-121.65,39.32,812,73500
-121.69,39.36,2220,56200
-121.7,39.37,1852,57000
-121.7,39.36,1210,63900
-121.7,39.36,2330,56000
-121.69,39.36,842,63000
-121.74,39.38,2596,85500
-121.8,39.33,1019,81300
-121.71,39.42,1432,57600
-121.71,39.41,1814,59400
-121.75,39.4,1687,81900
-121.79,39.48,1105,82100
-120.46,38.15,4221,116000
-120.55,38.12,1566,116100
-120.56,38.09,2745,94900
-120.55,38.07,1199,92200
-120.54,38.07,736,79900
-120.67,37.97,7450,133000
-120.46,38.09,3758,122600
-120.79,38.24,1003,90400
-120.9,38.2,3120,93200
-120.88,38.16,2029,125900
-120.91,38.11,3585,133100
-120.76,38.12,7188,130600
-120.65,38.28,3095,104000
-120.72,38.24,2685,101600
-120.67,38.19,2967,92600
-120.57,38.2,4110,122300
-120.43,38.25,763,112500
-120.56,38.39,1326,86600
-120.54,38.41,1435,77400
-120.42,38.42,2912,91900
-120.41,38.33,1463,100900
-120.55,38.31,1411,94700
-120.57,38.35,1504,84800
-120.36,38.21,4300,139900
-120.34,38.23,3757,121400
-120.33,38.26,2962,155800
-120.34,38.25,5497,111500
-120.37,38.23,4401,123500
-120.37,38.25,4495,113700
-120.27,38.29,3486,103800
-120.27,38.31,3297,108300
-120.19,38.42,1568,77500
-121.91,39.03,1096,65800
-122.0,38.99,1548,67500
-122.13,39.0,3832,59200
-121.99,39.15,6440,72000
-122.04,39.22,1446,92800
-122.08,39.25,224,112500
-122.33,39.1,266,75000
-122.2,39.15,1064,108000
-122.09,39.13,4169,65500
-122.05,39.34,1064,61500
-122.17,39.31,2791,62700
-122.51,39.3,1629,68800
-122.01,39.21,1592,69100
-122.01,39.21,1989,75800
-122.01,39.21,1214,75000
-121.96,39.3,701,112500
-121.65,38.03,3144,192400
-121.63,38.03,2549,209400
-121.63,38.04,2019,183800
-121.73,38.0,9217,189100
-121.72,38.0,7957,156500
-121.72,37.98,7105,168800
-121.68,37.98,3388,162800
-121.7,37.98,3079,172900
-121.71,37.99,3861,129700
-121.67,37.99,1046,213500
-121.68,37.93,1014,119400
-121.7,37.94,1710,131100
-121.69,37.95,1850,125400
-121.7,37.96,2396,151400
-121.66,37.93,2055,263100
-121.7,37.91,1962,187100
-121.7,37.93,2005,156700
-121.74,37.95,4980,186300
-121.7,37.93,3258,152500
-121.6,37.91,2479,241400
-121.6,37.9,14684,340900
-121.61,37.86,1428,154400
-121.64,37.85,1999,253900
-121.8,38.01,2273,109400
-121.81,38.01,1942,105100
-121.81,38.01,1124,128500
-121.82,38.02,176,93800
-121.82,38.01,1017,99100
-121.82,38.01,1120,96400
-121.82,38.01,3018,127000
-121.84,38.02,66,87500
-121.78,38.01,2688,133900
-121.79,38.01,4032,146800
-121.79,38.0,3090,124700
-121.8,38.01,3184,110200
-121.8,38.01,3058,130800
-121.78,38.0,2371,174500
-121.77,38.01,2983,168100
-121.81,37.99,2807,170400
-121.81,37.99,2331,150800
-121.82,37.98,3995,165200
-121.82,38.01,1265,93500
-121.82,38.0,2070,113400
-121.81,38.0,2724,97300
-121.82,38.0,3268,131000
-121.85,38.0,3364,133400
-121.85,38.0,2269,100000
-121.83,38.0,6365,103600
-121.83,38.0,1710,145300
-121.83,37.99,1150,152400
-121.83,37.99,1970,145900
-121.83,37.99,2741,142500
-121.83,38.0,2572,75800
-121.84,37.99,4545,126100
-121.84,37.99,2380,142600
-121.83,37.99,2919,164700
-121.79,38.0,1141,108500
-121.79,37.99,4156,178600
-121.79,37.99,3646,164700
-121.8,38.0,2738,122500
-121.8,37.99,3077,179500
-121.77,37.99,5623,205100
-121.88,38.03,2769,158600
-121.9,38.04,1489,90200
-121.86,38.04,242,67500
-121.87,38.02,2264,99400
-121.88,38.03,1225,101400
-121.9,38.03,2982,87700
-121.88,38.02,2112,87000
-121.89,38.02,2707,94600
-121.9,38.02,1560,181800
-121.87,38.02,3644,117800
-121.88,38.0,2605,140300
-121.88,38.01,5329,150000
-121.89,38.01,4114,134400
-121.88,38.0,721,151900
-121.86,38.0,4075,165200
-121.86,38.0,3216,161700
-121.89,37.99,2171,170500
-121.88,37.99,3787,174200
-121.87,38.0,2713,144100
-121.87,37.99,2203,163900
-121.89,38.01,3639,103900
-121.9,38.02,1497,122200
-121.9,38.01,2604,136000
-121.92,38.02,2750,156500
-121.89,38.01,1000,99200
-121.9,38.01,3779,110600
-121.9,38.0,1930,162200
-121.9,38.0,2677,177500
-121.92,38.01,1632,166000
-121.93,38.01,2294,160800
-121.93,38.02,1524,154800
-121.95,38.03,5526,143100
-121.94,38.03,1654,87100
-121.96,38.02,2691,95300
-121.95,38.02,3360,100700
-121.94,38.02,5765,113900
-121.92,38.03,2176,100200
-121.92,38.02,1840,125000
-121.91,38.02,2966,129800
-121.97,38.04,2505,83500
-121.97,38.03,3685,139800
-121.98,38.05,2810,98500
-122.02,38.02,1465,156900
-122.0,38.03,2341,165900
-122.14,38.02,1625,133900
-122.14,38.03,118,225000
-122.13,38.02,2378,166000
-122.13,38.01,2123,144800
-122.14,38.01,1760,178300
-122.13,38.01,1262,139300
-122.13,38.0,2821,150800
-122.16,38.02,1800,196100
-122.11,38.01,1313,116100
-122.11,38.01,1345,129400
-122.12,38.0,6992,166400
-122.12,38.01,1300,126500
-122.12,38.01,1738,135700
-122.12,38.01,2225,172400
-122.09,38.02,1742,113700
-122.1,38.02,4308,159700
-122.07,38.0,978,156300
-122.09,38.0,10191,204200
-122.11,38.0,3424,212600
-122.08,37.99,4657,199900
-122.09,37.99,3073,205400
-122.11,37.99,3913,206700
-122.11,37.99,2864,287700
-122.08,37.97,2643,245200
-122.09,37.97,5303,294100
-122.11,37.98,4371,297300
-122.09,37.98,5381,211000
-122.12,37.99,1660,225400
-122.1,37.97,4326,269600
-122.1,37.96,3796,228200
-122.1,37.96,1374,235500
-122.07,37.99,3310,166900
-122.07,37.98,6915,186100
-122.07,37.97,1705,211800
-122.07,37.96,1692,197100
-122.06,37.96,1784,189600
-122.08,37.96,9135,266000
-122.06,37.95,2213,186400
-122.07,37.95,2199,190000
-122.08,37.95,3173,243000
-122.08,37.95,1043,235600
-122.07,37.96,1217,196200
-122.06,37.96,7136,182000
-122.05,37.95,1408,169400
-122.05,37.94,4162,179300
-122.06,37.94,4005,235700
-122.07,37.94,2639,205100
-122.07,37.94,1260,220800
-122.08,37.93,4043,233200
-122.08,37.94,2185,232100
-122.07,37.94,1454,265700
-122.09,37.95,1339,247900
-122.09,37.94,6895,273200
-122.04,38.0,3077,91100
-122.04,37.99,1504,134500
-122.04,37.99,2765,136200
-122.05,37.97,60,250000
-122.06,37.99,2445,87500
-122.06,37.99,1319,137500
-122.05,38.0,2476,136400
-122.05,38.0,1085,75000
-122.03,37.98,1209,156300
-122.04,37.97,974,140600
-122.03,38.0,3577,178300
-122.03,38.01,3228,175900
-122.04,37.99,2675,139900
-122.03,37.98,2842,138200
-122.02,38.0,2965,178200
-122.03,37.99,3103,169300
-122.02,37.99,2247,161900
-122.03,37.99,1755,166600
-122.03,37.98,1254,148900
-122.01,37.98,1476,165500
-122.01,37.98,2001,194000
-122.0,37.98,1013,226900
-122.0,37.97,2491,202800
-122.01,37.97,3012,211500
-122.02,37.98,1797,165500
-122.02,37.98,1474,161700
-122.0,37.99,4035,192300
-122.0,37.98,2030,193200
-121.99,37.98,2293,184000
-121.99,37.97,2839,217200
-122.0,37.98,1192,182000
-122.0,37.98,404,161300
-122.01,37.98,1256,161000
-122.01,37.99,1900,144900
-121.95,37.96,2739,259500
-121.97,37.97,1691,210500
-121.97,37.97,1330,244100
-121.97,37.96,1433,184800
-121.96,37.96,1838,229200
-121.96,37.95,3418,196100
-121.98,37.96,2987,204100
-121.97,37.97,1977,240200
-121.98,37.97,2714,231100
-121.98,37.97,2738,213200
-121.99,37.97,2823,207200
-121.99,37.97,3320,184100
-122.0,37.96,3364,179000
-122.0,37.96,4071,190700
-121.96,37.95,3216,167800
-121.97,37.95,4253,246700
-121.98,37.96,5048,126700
-121.99,37.96,3324,260400
-121.99,37.96,2756,200600
-121.98,37.95,6290,267400
-121.98,37.95,2984,265900
-122.01,37.97,3259,206200
-122.02,37.97,2342,171000
-122.03,37.97,1613,151100
-122.04,37.97,2470,160900
-122.03,37.97,3968,166700
-122.04,37.96,2913,106300
-122.04,37.97,6445,112500
-122.04,37.97,1323,151000
-122.04,37.96,1143,151800
-122.05,37.96,2190,159800
-122.04,37.96,1207,165700
-122.04,37.96,2587,175000
-122.05,37.95,3513,182000
-122.05,37.95,563,190800
-122.01,37.95,3866,298200
-122.02,37.96,2615,305100
-122.03,37.96,2636,162500
-122.03,37.95,3287,220500
-122.02,37.95,1205,208300
-122.03,37.95,1955,202300
-122.02,37.95,3526,237000
-122.02,37.94,3516,213100
-122.01,37.94,3741,322300
-122.02,37.94,3192,267100
-122.01,37.94,1619,268000
-122.01,37.94,2077,273600
-122.0,37.95,2214,339200
-122.01,37.93,2652,330200
-122.04,37.95,1653,163100
-122.04,37.94,5732,231400
-122.05,37.94,2105,227800
-122.04,37.95,866,197100
-122.05,37.95,5175,144600
-122.03,37.94,5541,279300
-122.03,37.93,4712,344800
-122.05,37.93,4274,266500
-122.05,37.93,7803,184900
-122.05,37.92,12713,234700
-122.02,37.92,5077,351200
-122.03,37.92,3318,358800
-122.01,37.91,10093,367700
-122.03,37.91,5438,275300
-122.06,37.91,5393,232800
-122.06,37.9,5869,216100
-122.06,37.89,4985,114300
-122.07,37.93,1544,226000
-122.07,37.93,7201,252100
-122.07,37.92,3872,225000
-122.08,37.92,2377,250000
-122.08,37.92,1733,264900
-122.07,37.91,1731,259800
-122.07,37.91,1550,292500
-122.08,37.9,1075,306800
-122.09,37.91,9576,306900
-122.07,37.89,3410,266800
-122.08,37.89,3018,283900
-122.08,37.9,4133,288000
-122.07,37.89,2139,268800
-122.07,37.89,757,263300
-122.06,37.88,4781,340900
-122.05,37.87,2296,397500
-122.05,37.9,4125,271000
-122.05,37.9,2676,335700
-122.05,37.89,1677,310600
-122.04,37.89,2423,349100
-122.05,37.9,4498,321200
-122.04,37.9,5467,275800
-122.02,37.89,6349,356200
-122.04,37.88,3250,312700
-122.03,37.86,3025,390600
-122.04,37.85,6039,469400
-121.94,37.73,1980,258200
-121.94,37.73,6719,260300
-121.93,37.73,2564,275000
-121.93,37.73,831,350000
-121.95,37.74,1127,250000
-121.95,37.74,5721,266000
-121.94,37.75,2559,269800
-121.92,37.73,1407,157200
-121.93,37.74,3326,343500
-121.94,37.75,5121,296100
-121.97,37.79,5688,312500
-121.98,37.8,3354,345800
-121.98,37.8,2498,343700
-121.98,37.81,2903,359100
-121.96,37.81,6488,403400
-121.97,37.8,3279,356000
-121.94,37.8,11336,369200
-121.97,37.79,3873,341300
-121.95,37.78,14652,356700
-121.96,37.76,3865,425100
-121.94,37.76,6875,356100
-121.93,37.76,2255,461400
-121.92,37.74,452,432400
-121.93,37.78,227,434700
-121.96,37.74,200,350000
-121.97,37.76,3743,381900
-121.97,37.77,7241,324600
-121.98,37.74,2865,399300
-122.02,37.84,1879,443800
-122.01,37.83,3917,386600
-122.0,37.82,2206,256400
-121.99,37.82,1248,200000
-122.03,37.83,5948,500001
-121.99,37.77,8213,294800
-121.99,37.81,465,188500
-122.02,37.8,6200,359300
-122.03,37.87,3521,358700
-122.02,37.88,3031,287300
-122.02,37.87,3056,441400
-122.03,37.86,3004,494000
-122.0,37.86,8953,500001
-121.97,37.87,1029,500001
-121.96,37.84,7479,398200
-122.0,37.84,7681,500001
-121.96,37.85,3209,500001
-121.99,37.83,2939,372000
-121.98,37.82,9117,351300
-121.95,37.81,7178,450400
-122.1,37.93,10212,382200
-122.12,37.94,4949,500001
-122.1,37.9,827,294400
-122.14,37.9,5738,500001
-122.12,37.91,5683,455300
-122.09,37.89,880,406500
-122.1,37.89,3282,310300
-122.11,37.89,2372,279500
-122.11,37.88,4005,348200
-122.12,37.88,2785,433300
-122.12,37.89,3227,257100
-122.13,37.89,744,350000
-122.13,37.87,1820,426100
-122.14,37.88,6986,394400
-122.07,37.88,1077,387200
-122.08,37.88,2059,99400
-122.08,37.88,2947,85000
-122.08,37.87,6130,102700
-122.06,37.85,7475,186500
-122.07,37.86,1025,155000
-122.06,37.86,5187,252400
-122.07,37.86,1102,206300
-122.08,37.87,2405,73400
-122.1,37.88,3701,367100
-122.09,37.86,5484,402600
-122.11,37.87,3398,314200
-122.12,37.85,5252,454100
-122.08,37.84,1320,500001
-122.12,37.81,4048,416500
-122.12,37.82,2269,364500
-122.11,37.83,5130,369900
-122.08,37.82,2045,500001
-122.14,37.86,6201,314000
-122.14,37.85,9147,389900
-122.14,37.84,2131,355600
-122.16,37.83,4596,370200
-122.16,37.86,3359,404300
-122.18,37.88,542,354200
-122.18,37.86,4449,399700
-122.16,37.89,1779,434500
-122.17,37.88,3633,401800
-122.17,37.88,3626,423200
-122.17,37.87,1261,438000
-122.22,37.88,95,475000
-122.2,37.89,3881,367500
-122.2,37.88,1065,378100
-122.18,37.91,7200,500001
-122.2,37.9,2107,500001
-122.18,37.9,4760,500001
-122.18,37.89,4845,499000
-121.84,37.98,7505,204200
-121.81,37.97,1584,166800
-121.78,37.97,17032,213700
-121.83,37.95,1133,162500
-121.94,37.83,2836,500001
-121.89,37.82,11444,500001
-121.91,37.81,3477,500001
-121.82,37.81,4711,485400
-121.96,37.99,3129,210100
-121.96,37.94,3084,194700
-121.96,37.95,4026,181200
-121.95,37.94,3153,285400
-121.97,37.93,3241,307000
-122.01,37.92,2808,353600
-122.01,37.92,2638,365800
-121.99,37.92,1780,427700
-121.93,37.89,2085,366700
-121.92,37.96,5332,237400
-121.94,37.95,2541,288000
-121.91,37.93,1610,329400
-121.94,37.94,1299,291700
-121.94,37.93,3421,320400
-121.93,37.93,2876,286900
-121.93,37.93,2169,312600
-121.95,37.94,1469,253600
-122.25,38.02,1803,205100
-122.25,38.03,3338,197600
-122.21,38.02,2150,198500
-122.2,37.96,6306,310700
-122.23,38.06,1350,171100
-122.23,38.05,1736,147100
-122.21,38.06,2735,155700
-122.2,38.04,3029,197000
-122.26,38.03,2239,203700
-122.27,38.04,1685,134500
-122.26,38.03,1631,150200
-122.26,38.04,2512,123000
-122.25,38.05,1255,147700
-122.32,38.06,7999,174200
-122.28,38.0,2335,178900
-122.29,38.0,4986,173200
-122.36,38.03,2159,175400
-122.3,38.0,1712,162000
-122.31,38.0,3735,191100
-122.31,38.01,4123,195000
-122.28,37.99,3801,193300
-122.26,37.98,2038,198000
-122.27,37.99,4921,243200
-122.27,37.98,3455,218600
-122.26,38.02,3846,184800
-122.24,38.01,3751,269400
-122.24,38.01,2084,235600
-122.25,38.0,2978,237700
-122.26,38.0,2338,170500
-122.26,38.0,678,246400
-122.27,38.0,1216,240300
-122.27,38.0,1592,248700
-122.26,38.0,6265,272900
-122.29,37.98,2133,209800
-122.28,37.96,1579,201000
-122.27,37.97,15259,272400
-122.3,37.97,4030,184000
-122.3,37.97,2854,164700
-122.29,37.97,3426,227400
-122.3,37.97,1811,149700
-122.29,37.94,7578,190000
-122.32,37.95,1887,196600
-122.31,37.94,1794,191400
-122.31,37.94,2172,194200
-122.32,37.95,1425,185000
-122.31,37.99,6508,157800
-122.3,37.98,3807,164300
-122.32,37.97,2347,161000
-122.32,38.01,3054,171100
-122.33,38.0,3779,109000
-122.31,38.0,3108,170800
-122.32,37.99,4865,173500
-122.32,38.0,2275,162800
-122.34,37.99,1531,85100
-122.33,37.98,2850,175000
-122.33,37.99,3999,112500
-122.39,38.0,44,212500
-122.36,37.96,246,104200
-122.36,37.96,1157,80400
-122.36,37.95,408,69800
-122.37,37.95,215,81300
-122.37,37.95,1298,76400
-122.37,37.96,1572,68600
-122.41,37.98,60,67500
-122.34,37.98,2014,131300
-122.35,37.98,3756,132900
-122.34,37.97,392,110000
-122.35,37.96,1991,113600
-122.35,37.97,2178,112200
-122.35,37.97,2892,113800
-122.32,37.97,1595,134100
-122.32,37.97,1156,156600
-122.33,37.97,5151,158800
-122.33,37.98,1967,150100
-122.33,37.97,1982,130800
-122.34,37.97,2237,120700
-122.33,37.96,1222,129400
-122.35,37.96,2191,114200
-122.35,37.96,1899,97200
-122.35,37.96,1326,97700
-122.35,37.95,2449,110300
-122.35,37.96,1428,93900
-122.36,37.96,950,107800
-122.32,37.96,1728,133700
-122.32,37.96,2070,182800
-122.32,37.95,1612,146100
-122.33,37.95,2099,120800
-122.34,37.96,6487,133300
-122.34,37.96,1817,103600
-122.32,37.94,2751,165100
-122.32,37.94,1901,210800
-122.32,37.93,1141,186900
-122.33,37.95,1627,144600
-122.33,37.94,1226,140400
-122.33,37.94,1882,140800
-122.33,37.94,1876,141600
